Genre,TrackCount
"1 13 165900 150 7672 22647 34612 48720 59280 74602 87545 95495 107182 131087 141522 153710, 1960s, 1970s, 1980s, 1990s, 2000s, album",150
"t-pop, thai pop, thai rock",150
"french hip hop, french rap, pop urbaine",150
"latin, latin pop, reggaeton, yolandita monge",149
"2010s, 2020s, gangsta rap, hip hop, mumble rap, pop rap, relic inn, southern hip hop, trap",148
jazz,148
"brazilian funk, funk, funk consciente, trap funk",148
latvian,147
"+usa (new york:manhatten), 2010s, 2020s, alternative, alternative country, alternative pop, american, americana, art pop, ballad, chamber pop, dream pop, electronic, film soundtrack, hawaiian glam metal, indie pop, indie",146
"anime, j-pop, j-rock, pop rock",146
kizomba,146
"chilean mambo, chilean trap, reggaeton, reggaeton chileno",145
"reggaeton chileno, chilean trap, chilean mambo, reggaeton",145
fado,145
"dream-pop, karen, neo-psychedelia, next, pop, pop. alternative, question for the culture, remix, sad girl pop, sadcore, singer, singer-songwriter, trip hop, tumblr",144
"indonesian pop, malay",144
"el principe, hip hop, latin hip hop, reggaeton, trap latino",144
"2010s, 2020s, cloud rap, east coast hip hop, emo rap, hip hop, melodic rap, pop rap, rage, trap",142
"meme, royalty free",142
"audiobook, author, british, deu, english, fantasy, fascist, german hip hop, has german audiobooks, non-musician, queerphobe, terf, transphobe, uk",142
"agronejo, arrocha, piseiro, sertanejo, sertanejo universitario",141
"cuarteto, cumbia, rkt, turreo",141
pop rock,141
"latin, latin urban, reggaeton, reggaeton, urbano latino",141
"4th gen k-pop, boy band, boy group, boysband, electropop, k-pop, noise music, pop rap, trap, trap edm",140
"french hip hop, mizrahi, opera, pop rap, trap",140
"arrocha, brega, forro, piseiro, seresta, sertanejo",140
"psychedelic pop, british, uk, psychedelic rock, glam rock, psychedelic folk, english, rock, classic pop and rock, pop rock, folk rock",140
"german hip hop, german indie",139
"hip hop, poland, polish, polish hip hop, polish rap, polish trap, rap, trap",138
"alt-country, honky-tonk, country rock",137
"french hip hop, gangsta rap, hip hop, pop rap, trap",137
"egyptian hip hop, egyptian pop, egyptian shaabi, mahraganat",137
"alternative rock, ambient pop, art pop, big music, britannique, british, britpop, chapel, dream pop, english, indie pop, indie rock, parlophone, piano pop, piano rock, pop, pop rock, pop",136
"rock, post-britpop, rock, rock and indie, uk",136
"hip-hop, latin, reggaeton, reggaeton, urbano latino",136
"songwriter, siple twist of fate, teater konsert, traditional pop",135
"920.023, album rock, american, blues, blues rock, boogie rock, classic pop and rock, classic rock, dembow, hard rock, new wave, rock, southern rock, stoner rock, texas, texas blues, trap, trap latino",135
"bollywood, hindi pop",134
"mizrahi, opera",134
"hip hop, rap, russian rap, trap",134
"portuguese hip hop, kizomba",134
"2020s, cloud rap, death by murder, emo rap, english, hip hop, look again, melodic rap, rap, trap, usa",133
"c-pop, cantopop, mandopop, taiwanese pop",132
"academy award winner, ar-rahman, asian, bollywood, cham cham, classical, desi, easy listening soundtracks and musicals, film score, filmi, hindi pop, indian, kollywood, soundtrack, sufi, tamil dance, tamil pop, theatre, world fusion",132
"academy award winner, ar-rahman, asian, bollywood, cham cham, classical, desi, easy listening soundtracks and musicals, film score, filmi, hindi pop, indian, kollywood, soundtrack, sufi, tamil pop, theatre, world fusion",132
"soundtrack, classical, bollywood, world fusion, indian, theatre, film score, asian, easy listening soundtracks and musicals, filmi, ar-rahman, cham cham, academy award winner",132
"brazilian funk, funk",131
"3rd gen k-pop, boy band, boy group, k-pop",131
"chilean trap, reggaeton chileno",131
"latin, merengue, salsa",131
"german, hip hop, rap",131
"t-pop, thai hip hop, thai pop, thai trap",131
"contemporary r&b, french pop, french r&b, french rap, pop rap, pop urbaine, r&b",130
"bhangra, desi, desi hip hop, punjabi hip hop, punjabi pop",130
"canzone napoletana, italian trap, neomelodico",130
"songwriter, usa",129
"moroccan chaabi, moroccan pop, rai",128
"006, audio drama, detective, fictitious artist, fictitious-artist, fuzzy artist-series, german, horspiel, series title as artist",127
"2010s, 2020s, dance, edm, electro house, electronic, electropop, future bass, independent artist, pop, progressive house, trap edm, tropical house",126
"reggaeton, reggaeton, latin urban, latin, reggaeton, urbano latino",126
"nederpop, pop rap",126
"corrido, corridos belicos, corridos tumbados, dembow belico, electro corridos, latin, musica mexicana, regional mexicano",126
german pop,123
"flamenco, flamenco pop",123
"c-pop, gufeng, mandopop, taiwanese pop",123
"boom bap, chillwave, downtempo, hip hop, instrumental, instrumental hip hop, lo-fi, lo-fi hip hop",123
"c-pop, cantopop, chinese r&b, gufeng, mandopop, taiwanese pop",123
"egyptian pop, khaleeji, mahraganat",123
"banda, corrido, corridos belicos, corridos tumbados, dembow belico, electro corridos, sad sierreno",122
"rock, electronic, pop, progressive rock, 70s, 80s, british, uk, progressive, electronica, art rock, classic rock, pop rock, symphonic rock, arena rock, english, crossover prog, symphonic prog, classic pop and rock, progressive pop, pop",121
"kizomba, zouk",121
"deutschrap, german hip hop, hip hop",121
"ballad, dance-pop, edm, k-pop, pop, r&b",120
"colombian pop, latin, latin pop",120
"canzone napoletana, italian trap, neomelodico, pop rap, trap",120
"drum and bass, electronic",120
"rock, 5099995588322",120
"chilean mambo, chilean trap, guaracha, mambo, reggaeton chileno",120
"french, french r&b, french rap, pop urbaine, rap",120
"2000s, 2010s, dance, dance-pop, electro house, electropop, eurodance, global warming meltdown, hip hop, hip house, hiphop, latin, latin pop, maltido, pitbull, pop rap, southern hip hop",119
"cloud rap, east coast hip hop, experimental hip hop, hardcore hip hop, hip hop, nigo, pop rap, rap, trap",119
"afrobeat, afrobeats, afropiano, afropop, afroswing, dancehall, english, reggae",119
"dangdut, deutschrap, german, hip hop, rap, sholawat",119
"v-pop, vietnam indie",119
"argentine trap, pop, trap, trap edm, trap latino, urbano latino",117
"arrocha, forro, sertanejo, sertanejo universitario",117
"colombian pop, latin, latin pop, latin urban, pop urbano, reggaeton",117
"arabic hip hop, moroccan pop, moroccan rap, rai",117
"3rd gen k-pop, dance, electronica, girl group, k-pop, korean, pop, r&b",116
"latin, latin pop",116
production music,116
"bollywood, desi, filmi, hindi pop",116
k-ballad,116
deep house,115
"agronejo, arrocha, forro, latin, piseiro, sertanejo, sertanejo universitario, singer-songwriter",114
"big room house, dance-pop, dutch house, edm, electro house, electronica, festival progressive house, ocean, progressive house, tropical house",114
"dembow, hip hop, latin urban, reggaeton, trap, trap latino",114
crime,114
"bollywood, desi, hindi pop",114
"afrobeat, afrobeats, french r&b, pop urbaine, rumba congolaise, soukous",114
"english, latin, latin urban, reggaeton, spanish",113
"has german audiobooks, audiobook",113
"finnish hip hop, finnish pop, hip hop, iskelma, pop rap",113
"afro soul, afropop",113
"sertanejo, sertanejo universitario",112
"rock, rock, rock and indie, slow pop",112
"cloud rap, emo rap, hip hop, horrorcore, memphis rap, phonk, punk rap, southern hip hop, trap, underground hip hop",112
"sertanejo universitario, sertanejo",112
"alternative pop, alternative rock, electropop, indie pop, indietronica, nuno, pop, pop rock, rock",111
"add release, emo rap, hip hop, melodic rap, rage, trap",111
musicals,111
"rock, pretzelbodylogic, prince revolution, psychedelic pop, psychedelic soul, punk, r&b, robin, rock, server name, soul, synth funk, usa",111
"alternative r&b, french hip hop, french r&b, french rap, pop rap, pop urbaine, trap, trap soul",111
"batak, rap",111
afro house,111
"contemporary r&b, alternative r&b, latin pop, neo soul",111
"latin pop, latin, latin urban, reggaeton, colombian pop, reggaeton",110
"colombian pop, latin, latin pop, latin urban, reggaeton",110
"folk pop, pop",110
"3 step, afro house, afropiano, amapiano, gqom, private school piano",110
"brazilian funk, brazilian trap, funk, funk consciente, trap funk",109
"afro r&b, afro soul, afrobeat, afrobeats, afropiano, afropop, afroswing",109
"cloud rap, experimental hip hop, hip hop, pop rap, rage, rage rap, trap",108
"abuser, alternative hip hop, alternative r&b, canadian hip hop, contemporary r&b, dancehall, flop, hip hop, r&b, scumbag, tha12gaugeminx@yahoo.com dot, trap soul",108
"2010s, 2020s, brazilian bass, dance, deep house, edm, electro house, electronic, future bass, progressive house, slap house, tech house, tropical house",108
"pop rap, trap",107
eletronic,107
"rock, jazz, folk, american, blues, singer-songwriter, country, folk rock, blues rock, country rock, classic rock, 1980s, 1990s, 1970s, icon, 1960s, 2000s, pop rock, contemporary folk, gospel, roots rock, classic pop and rock, rare, traditional pop, siple twist of fate, 1 13 165900 150 7672 22647 34612 48720 59280 74602 87545 95495 107182 131087 141522 153710, teater konsert, singer",107
"rock, dylan bootleg series, pledging my time, favoritos, album",107
"german, german hip hop, germany, hamburg, hip hop, rap",107
"entehno, laiko",107
cantopop,107
"hip hop, latin, reggaeton, trap latino, reggaeton, trap latino, urbano latino",106
"boom bap, chipmunk soul, east coast hip hop, grammy winner, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, hiphop, luxury rap, mashup, new york hip hop, pop, pop rap, rap, rapper, relic inn, united states, us",106
"afro r&b, afrobeat, afrobeats, afropiano, afropop, afroswing, amapiano, azonto, davido, davido adeleke, electronic, gobe, hip hop, hiplife, nigeria, nigeria music, skelewu, wizkid",106
"afrobeats, alternative r&b, french r&b, pop urbaine, r&b",106
"agronejo, arrocha, country, sertanejo, sertanejo universitario",106
"latin, latin pop, latin urban, reggaeton, reggaeton, pop urbano, colombian pop, latin",105
alternative r&b,105
"algerian, arabic, french, north african, rai, script-arab, world",105
"latin, reggaeton, trap, trap latino, urbano latino",105
"french hip hop, french rap, hip hop",105
"hip hop, french hip hop, french rap",105
"rock, post-disco, psychedelic pop, rock, rock music, rock musicians, server name, singer-songwriter, singers, soul, sound recording executives and producers, uk",105
"egyptian pop, egyptian shaabi, mahraganat",105
"alternative r&b, american, chillwave, contemporary r&b, electronic, hip hop soul, neo soul, pop, r&b",104
"00s, 70s, 80s, 90s, american, americain, anniversary, contemporary r&b, dance, dance-pop, dance-rock, film soundtrack, funk, funk rock, james scutt, minneapolis sound, neo-psychedelia, pop, pop and chart, pop rock, pop soul, pop",104
"#trapstar, rap",103
"2000s, chicago punk, skate punk, emo, acoustic rock, pop-punk, rock, usa, rock and indie, punk, alternative rock, pop punk, punk rock",103
"latin trap, reggaeton",102
"bhangra, desi, desi hip hop, desi pop, punjabi hip hop, punjabi pop",102
"agronejo, sertanejo, sertanejo universitario",102
"garage, reino unido, rhythm & blues, rock, rock & roll, rock and roll, rock roll, singer songwriter, sunshine pop, the beatles-primal colours, the-beatles, tribute albums, uk, united kingdom",102
"hardcore hip hop, hip hop, italian trap, rap",102
"english, flamenco, flamenco pop, hip hop, latin, latin pop, pop, reggaeton, singer-songwriter, spanish",101
"english, flamenco, pop, spanish, reggaeton, singer-songwriter, latin pop, latin, flamenco pop, hip hop",101
"latin hip hop, mexican hip hop",101
"hip hop, pop rap, rage, 2010s, east coast hip hop, trap, cloud rap, millennial, emo rap, 2020s",101
"anime, j-pop",101
"chicago drill, drill, english, hip hop, pop rap, rap, trap",101
"4th gen k-pop, girl group, k-pop",100
"edm, english, future bass, hip hop, independent artist, progressive house, trap edm",100
"hip hop, east coast hip hop, rap",100
"hip hop, italian, italian trap, rap, trap",100
flamenco urbano,100
"drill, french rap",100
"argentine trap, latin, reggaeton, trap latino, urbano latino",100
"t-pop, thai indie pop, thai pop",100
finnish pop,100
"alternative rock, cloud rap, emo, emo rap, emo-trap, hip hop, nu emo, post-emo, rap rock, trap",99
