Genres,GenreCount,TrackCount
"pop, jazz, american, blues, easy listening, female vocalist, swing, big band, vocal jazz, jazz pop, latin jazz, easy listening soundtracks and musicals, standards, traditional pop, show tunes, death by heart attack, death by diabetes, vocal pop, cast recordings, torch songs, torch song, 2008 universal fire victim, adult standards, aln-sh | rock, alternative rock, visual kei, gothic, j-rock, major, soft visual, kurofuku kei, lo-fi beats, lo-fi",2,1
"chiphop, chiptune, hip hop, manele, nerdcore",1,1
"dancehall, jungle, lovers rock, ragga, reggae",1,1
christian | pop rock,2,1
"pop, europop",1,1
"gnawa, moroccan chaabi, rai",1,1
"afrobeat, afrobeats, afropop, afroswing, alte, asakaa, azonto, highlife, hip hop, hiplife",1,1
"bollywood, desi, desi pop, gujarati garba, gujarati pop, hindi pop | bollywood, desi, filmi, hindi pop",2,1
"cha cha cha, mambo, orchestral",1,1
"german, actor, actress, schlager, cabaret",1,1
"arabic hip hop, hip hop, moroccan pop, moroccan rap, rai | rai, moroccan pop, moroccan rap, arabic hip hop",2,1
"jazz, moroccan pop, rai",1,1
"agronejo, arrocha, france, francophone, francais, french, novelist, piseiro, poet, poete, romancier, sertanejo, sertanejo universitario | agronejo, arrocha, piseiro, sertanejo, sertanejo universitario | agronejo, arrocha, sertanejo, sertanejo universitario | sertanejo",4,1
"hip hop, uk drill, drill, grime, uk grime, aussie drill",1,1
"underground hip hop, experimental hip hop",1,1
"dance, eurodance, finnish hip hop, finnish pop, handsup, iskelma, trance | hip hop | mizrahi",3,1
"algerian chaabi, andalusian classical music, rai | moroccan chaabi, rai",2,1
"bhajans, spirituality, carnatic classical, hindustani classical, carnatic vocalists, carnatic, folk, indie folk, folk rock | house, edm | latin urban, reggaeton",3,1
"bikutsi, ndombolo, coupe decale | tango",2,1
"80 s fresh new drammen linea dale pop kent cato sundberg norway peter michelsen nrk, electropop, norwegian pop, pop, synth-pop",1,1
"00s, 10s, 70s, 80s, 90s, american, classic pop and rock, dance, dance-pop, disco, electronic, female vocalists, gospel, hi-nrg, house, pop, pop soul, rnb, rock, singer-songwriter, smooth soul, soul, usa",1,1
"ballad, r&b, soul",1,1
"afro trap, moroccan pop, pop rap, rai, trap | ahmed chawki, chawki, moroccan pop | pop rap, afro trap, trap, moroccan pop, rai",3,1
"bongo flava, afro soul | vocal, a cappella",2,1
"afro house, psytrance",1,1
"blues, latin, reggaeton, reggaeton mexa, rock | flamenco urbano | reggaeton, reggaeton mexa",3,1
"arabic hip hop, egyptian hip hop, egyptian pop | arabic, arabic hip hop, edm, egyptian, egyptian hip hop, egyptian pop, electro shaabi, electronic, mahraganat, middle east, shaabi | french, arabic, world, algerian, rai, north african, script-arab, arabic hip hop, egyptian hip hop, egyptian pop",3,1
"kompa, zouk | kompa, zouk, kizomba",2,1
"visual kei, pop rock, likedis auto, soft visual",1,1
"acoustic rock, american, americain, death by knife, death by suicide, folk rock, indie, indie folk, indie pop, indie rock, lo-fi indie, rock, rock and indie, sadcore, singer-songwriter, singer | songwriter, usa | uk r&b, alternative r&b",3,1
"adult contemporary, ballad, dance, dance-pop, electro house, electropop, european, latin, latin pop, nepo baby, pop, pop and chart, reggaeton, spanish | latin, latin pop, singer-songwriter | latin, latin urban, reggaeton",3,1
"2000s, reggae-pop, dangerous, senegalese-american, contemporary r&b, dance-pop, american, hip hop rnb and dance hall, electropop, hip hop, r&b, pop rap, pop | adult contemporary, ballad, dance, dance-pop, electro house, electropop, european, latin, latin pop, nepo baby, pop, pop and chart, reggaeton, spanish",2,1
"soundtrack, classical, instrumental, american, usa, americain, film score, contemporary classical, chamber music, minimalism, modern classical, string quartet, chamber orchestra, american string quartet, post-minimalism, latin american classical music, minimalism, contemporary classical, avant-garde",1,1
"afro house, alternative rock, american, art pop, avant-garde pop, children s, childrens music, classic pop and rock, college rock, geek rock, indie pop, melodic house, minimal wave, new wave, organic house, pop punk, pop rock, post-punk, power pop, rock, television music, usa | afro house, melodic house, afro tech | afro house, melodic house, melodic techno",3,1
"pop punk | rock, alternative rock, french, punk rock, grunge, post-punk, france, francophone, francais, french rock, en public",2,1
"opm, p-pop, pinoy hip hop, pinoy r&b | schlager",2,1
"audio drama, audiobook, author, fantasy, has german audio plays, has german audiobooks, horror, on writing, turkish hip hop, turkish pop, writer | turkish hip hop, turkish pop",2,1
"70s, 70s, 80s, 80s, 90s, 90s, anthemic, arena rock, art rock, awesome, awe︎some, band, baroque pop, beholder, bombastic, britannique, british, classic pop and rock, classic rock, dembow, disco, eclectic, energetic, england, english, fantasy, film soundtrack, glam rock, glorious, hard rock, heavy metal, kind of magic, langham 1 studio bbc, mainstream rock, medley, melodic, neoperreo, platinum, playful, pop, pop rock, pop-rock, pop | dembow | has german audiobooks, audiobook | rock, progressive rock, queen, queen family, queer, rhythmic, rock, rx27, sa-town anthem, server name, symphonic rock, uk, united kingdom, uplifting",4,1
"afrobeat, afrobeats, french r&b, pop urbaine, rumba congolaise, soukous | french r&b, kizomba, kompa, pop urbaine, r&b, shatta, soul, zouk",2,1
"indonesian r&b, indonesian jazz",1,1
"latin, latin urban, reggaeton | latin, reggaeton, latin urban, trap latino, reggaeton, trap latino",2,1
"city pop, latin | latin, reggaeton, latin urban, trap latino, reggaeton, trap latino",2,1
"dancehall, latin, latin urban, reggae, reggaeton, spanish-language reggae | dancehall, latin, reggae, spanish-language reggae | latin, reggaeton, latin urban, trap latino, reggaeton, trap latino",3,1
"christian reggae | latin, reggaeton, latin urban, trap latino, reggaeton, trap latino",2,1
"italian, pop rock, canzone napoletana | latin, reggaeton, latin urban, trap latino, reggaeton, trap latino",2,1
"latin, reggaeton, latin urban, trap latino, reggaeton, trap latino | pop urbano, reggaeton, urbano latino",2,1
"1991, ascanio in alba, austrian, austrian composer, classical, classical period, complete, complete mozart edition, composer, composers, composition, concerto, european, german, gould, karl ristenpart, late symphonies, moombahton, opera, requiem, rothenberger, series-mozart-complete works-philips, shatta, sonata, symphony, volume 15",1,1
experimental rock,1,1
"pop, big band, traditional pop, space age pop, vocal group, 2008 universal fire victim, retro soul",1,1
"afro adura, afrobeat, afrobeats, afropiano, afropop, afroswing, azonto | afro adura, afrobeat, afrobeats, afropiano, afropop, alte | latin urban, reggaeton, latin",3,1
"dance-pop, electropop, english, indie pop, pop, pop soul | dance-pop, electropop, pop soul, indie pop, pop, english | house, tech house, voice actor",3,1
"african gospel, boy band, british, gospel, pop, uk | rock, art pop, fleetwood mac, british-american | rock, pop, american, blues, british, band, folk rock, psychedelic rock, blues rock, jam band, classic rock, soft rock, acoustic rock, pop rock, electric blues, british blues, english, rock music, classic pop and rock, pop",3,1
"punk, punk rock, post-punk, the netherlands, experimental rock, anarcho-punk, art punk, noise rock, punk jazz, ethio-jazz, dutch post-punk",1,1
"rap, hip hop, west coast hip hop, cloud rap | trap",2,1
instrumental,1,1
"audiobook, author, british, deu, english, fantasy, fascist, has german audiobooks, non-musician, queerphobe, terf, transphobe, uk | mizrahi",2,1
bossa nova,1,1
"blue-eyed soul, blues, jazz, neo soul, r&b, soul, soul and reggae | indie rock",2,1
"afrobeats, rumba congolaise | french rap, pop urbaine, shatta",2,1
"afrobeats, rumba congolaise | french r&b, pop urbaine, shatta",2,1
"drill, french hip hop, hip hop, traditional music | french r&b, french rap, pop urbaine",2,1
"electropop, electronic rock, dubstep, drum and bass, queer, brony, rap ivoire | hip hop",2,1
"lovers rock, reggae, riddim, roots reggae, ragga | reggae, roots reggae, lovers rock, lovers rock, riddim, reggae, reggae pop, dancehall",2,1
"c-pop, cantopop | cantopop, chinese hip hop, chinese r&b",2,1
"french hip hop, french rap, pop urbaine, trap | french r&b, french rap, hip hop, pop urbaine",2,1
"arabic hip hop | arabic hip hop, egyptian hip hop, egyptian pop | arabic hip hop, egyptian hip hop, egyptian pop, mahraganat",3,1
"entehno, entexno, female vocalists, folk pop, greek, greek folk, greek rock, laiko, laiko, rebetiko, singer, tango, world, entekhno",1,1
"3 step, afro house, afro soul, afropop, amapiano, gqom, private school piano | 3 step, afro house, amapiano, deep house, gqom, private school piano | reggae, dub, ambient dub, roots reggae, rock and indie | terf, queerphobe, fascist, has german audiobooks, uk, deu, english, british, author, non-musician, transphobe, audiobook, fantasy",4,1
"electronic, drum and bass, uk, united kingdom, dance and electronica, liquid funk, dancefloor drum and bass, reggae | hawaiian, reggae",2,1
"734011.jpg, bravo hits 82, devotional buddhist chants, dont tag the va artist wtf, fail tags, mess mess, fix tags, why are you downvoting the mess tag? it is a mess!, stop using this for artist credits you are to lazy to look-up | 734500 | cover | doom | doom underground. their recordings circulate digitally via bandcamp and streaming platforms, and their influence continues to be cited by later generations of extreme bands. disambiguation: this is mugwart (virginia beach, mugwart (has nothing to do with (“mugwort”), needs to be removed, sludge hardcore punk, ansage, country dreams, exotica | early‐2000s underground, while maintaining a distinctly punk ethos. the band’s definitive release is discography (this dark reign recordings, tdr‐13, usa), which compiles studio material from 1999-2002. tracks were originally issued (or intended) across several small‐label documents: “before you | fallen”-acrude records (crude‐01, france), 7′′ single. because sometimes two are better than one-split with fistula, shifty records (sh09, 3′′ cd. south of hell-14 songs from the new south-berserker records (ber‐005, compilation. crushers killers destroyers!-shifty records (sh08, compilation. doomed-this dark reign recordings (tdr‐001, compilation. mugwart performed throughout virginia and the surrounding region, sharing stages with grief, damad, fistula, sofa king killer, and clutch. in 2011, uk extreme‐metal band dragged into sunlight selected mugwart’s track “fallen” for a curated mixtape in terrorizer magazine (issue #285), highlighting the group’s ongoing resonance nearly a decade after disbanding. legacy: though short‐lived, mugwart is regarded as a cult, foundational act of the virginia sludge | hardcore band from virginia beach, active 1998-2002. emerging from the tidewater crust‐punk | make, [various artists], f to the i to the x to the m to the e, do not using this for artist credits, you do realise that every time you downvote a fixme-tag below 0 i unvote it and that tag now permanently stays in the expanded list?, kindly fix, kindly fixme, please rename to [various artists], dont tag or rate the various artist, lamb of god, ncs, 21 throwback jams, acoustic best, legion of von, my sharona, cdx, 5099265803, experience the classics, absolute voices, ƒk₷m€, fixme, oldest artist rowid, fix‌me, bring up on-par with the other spas and put this in brackets, i give up on the immature people in the tags here., please consider not using this for artist credits, m‌ess, number 1, driven by 80s anthems, to the guy that keeps downvoting *every* tag on the va artist, every-time you and others downvote. it registers in your tags. then i remove my vote. presto! youre the only one keeping it here!, put in brackets, hollywood hits, new generations, new generations philip glass, compilatie, celtic celebration, leaving on a jet plan, bflaminio, ronak bhatt, special purpose, alabama thunderpussy, dfree843, cdnnnow128, tag spam, va-we were first-180 hits in their original versions (2014), boot land, s.a. souvenirs, mugwart was a sludge | make, dont rate the va artist, dont tag the va artist, messy tags, tagmess, various artist | make, groom to the gallows, megafixme, loosers that downvote fixmetags are ..., stop using this for artist credits period!, don t use this for artist credits you are to lazy to look-up | make. ffs!, apparently people are unable to comprehend what various artists is, pavarotti, desperado, grase, 101 moments in music, greatest ever! punk & new wave: the definitive collection, los 24 grandes exitos de la zarzuela, volkstumliche musik, papeete, 2014, fix, zweiohr, likedis auto, ultimatecore, a crooner collection, lil eazy-e, virginia beach, http: | make. srsly, practically all these tags are fail, faaaaaail, failtags, rename into [various artists], no matter how long you keep voting down the fixme tag i will fight you. this should be fixed, please fix, fix mess, tagsmess, don t tag the va artist (yes i am aware of this irony), don t rate the va artist, dont use this for artist credits you are to lazy to look-up | not *every* artist, shine 4, has german audiobooks, 2001 space odyssey, oldest artist #1, casanovas, 2017, мелодии рождества, no this is still a mess, mess mess mess, why are you voting down tags that explain stuff, you *should* fix your tags, still a mess, stop using this for artist credits you are to lazy to look-up | punk | rock, trance, electronic, soundtrack, classical, pop, special purpose artist, jungle, fixme, instrumental, chillout, ambient, rap, jazz, folk, punk, metal, meta artist, blues, punk rock, ska, pop-rock, experimental, new wave, electro, hip hop, bluegrass, 2002, reggae, rockabilly, country, 2004, world, tango, goth, opera, fusion, indie, kpop, compilation, new age, eurodance, psytrance, lounge, blues rock, country rock, classic, fix me, christmas, folklore, 1990s, 2000s, soft rock, rock and roll, progressive trance, popular, latin, musical, psychobilly, live, drum bass, club, chicago, choral, meditation, japan, virginia, ost, basque, 2000, 2001, espanol, mashup, candombe, beethoven, michael jackson, trikitixa, ultimate love songs greatest love of all disc 1, orthodox, nederlands, calypso, ragga, alternative pop ballad club dance electro france chanson german trance hip-hop rnb rock music soul vocal house, unknown, va, full of fail tags, nox, wireharp, bareto, sprechgesang, mohsen namjoo, frederic chopin, klaus baumgart, mess, ibiza, musica, various artists, healing sixes, la grande sophie, berlin school, 嫌われ松子の歌たち, z103 5 street mix 2k7, john coltrane, binaural beats, hemi-sync, artist, venezolana, niroshima, nitzer ebb, bioshock soundtrack, shankar jaikishan, visions, gerard palaprat, local music of iran, mary j blige, bravo hits, fix your tags, infantil, razieq, rhythm del mundo, http musicbrainz org release-group b2aa521d-001b-34ad-a5e9-ca310e55b254 html, dresch, africa middle east, montuno, more 70, backstreet boys, classique, 80 s fresh new, ussr ministry of culture chamber choir, classwar karaoke, josquin, elc chritmas, futebol, gospel religious, various, armin van buuren, tags, kinderliedjes kapiteinwinokio humo, absolute reggae, hot hits, aggro berlin, celtic spirit vol 7, soul cargo, the welcome committee, es lebe der punk, aggro, mimicking birds, liturgic, miroque, tejano, devotional, alirio diaz, jucanto, educacion, liz, liz andrade, andrade, old skool of rock disc 1, vera kaa, sunshine, release, 1 16 217528 150 13231 25894 39556 62358 75112 86121 96491 108473 122788 134485 144086 155376 166189 186497 197822, marilyn manson, cobles, kinderchore, die drei, sonic seducer cold hands vi, andre powels, zero t 51, hillbilly, tunguska chillout grooves, birthday, label as artist, foreign language, andrew york, fjord, we ll never stop living this way a ghostly primer, fuzzy artist, shwetabh sucks, glass, dedicated to you vol 1, mega, piosenka poetycka muzyka autorska, adam beyer, billboard 1 hits, r&b, pzzqxnzt6snn ekrngheoblbupu-, dont rate the va artist ffs what, 50cents, breakout artists, stop using this for artist credits you are to lazy to look-up | skate scene, the group combined punk urgency and hardcore aggression with downtuned sludge heaviness and doom atmosphere. their raw, abrasive sound placed them firmly within the late‐1990s | www.musik-sammler.de",18,1
